Date,AverageTemperature,AverageTemperatureUncertainty,State,Country
1944-09-01,24.558,0.444,Northern Territory,Australia
1944-10-01,26.085,0.367,Northern Territory,Australia
1944-11-01,29.544,0.343,Northern Territory,Australia
1944-12-01,29.56,0.407,Northern Territory,Australia
1945-01-01,29.289,0.245,Northern Territory,Australia
1945-02-01,28.851,0.275,Northern Territory,Australia
1945-03-01,27.745,0.373,Northern Territory,Australia
1945-04-01,24.273,0.306,Northern Territory,Australia
1945-05-01,20.901,0.315,Northern Territory,Australia
1945-06-01,19.345,0.344,Northern Territory,Australia
1945-07-01,17.003,0.303,Northern Territory,Australia
1945-08-01,22.296,0.355,Northern Territory,Australia
1945-09-01,23.927,0.268,Northern Territory,Australia
1945-10-01,25.077,0.356,Northern Territory,Australia
1945-11-01,28.134,0.287,Northern Territory,Australia
1945-12-01,28.965,0.302,Northern Territory,Australia
1946-01-01,29.379,0.307,Northern Territory,Australia
1946-02-01,27.851,0.36,Northern Territory,Australia
1946-03-01,26.538,0.389,Northern Territory,Australia
1946-04-01,22.604,0.329,Northern Territory,Australia
1946-05-01,22.03,0.315,Northern Territory,Australia
1946-06-01,16.356,0.433,Northern Territory,Australia
1946-07-01,18.137,0.491,Northern Territory,Australia
1946-08-01,19.286,0.442,Northern Territory,Australia
1946-09-01,23.02,0.448,Northern Territory,Australia
1946-10-01,25.156,0.539,Northern Territory,Australia
1946-11-01,29.514,0.416,Northern Territory,Australia
1946-12-01,30.023,0.53,Northern Territory,Australia
1947-01-01,31.726,0.249,Northern Territory,Australia
1947-02-01,29.814,0.348,Northern Territory,Australia
1947-03-01,28.354,0.244,Northern Territory,Australia
1947-04-01,23.342,0.304,Northern Territory,Australia
1947-05-01,21.167,0.463,Northern Territory,Australia
1947-06-01,19.094,0.417,Northern Territory,Australia
1947-07-01,18.824,0.214,Northern Territory,Australia
1947-08-01,20.332,0.275,Northern Territory,Australia
1947-09-01,22.522,0.372,Northern Territory,Australia
1947-10-01,26.37,0.258,Northern Territory,Australia
1947-11-01,28.628,0.476,Northern Territory,Australia
1947-12-01,29.069,0.354,Northern Territory,Australia
1948-01-01,29.28,0.255,Northern Territory,Australia
1948-02-01,29.737,0.322,Northern Territory,Australia
1948-03-01,26.95,0.226,Northern Territory,Australia
1948-04-01,24.139,0.319,Northern Territory,Australia
1948-05-01,20.833,0.297,Northern Territory,Australia
1948-06-01,17.192,0.354,Northern Territory,Australia
1948-07-01,17.802,0.421,Northern Territory,Australia
1948-08-01,19.699,0.429,Northern Territory,Australia
1948-09-01,22.58,0.403,Northern Territory,Australia
1948-10-01,27.443,0.394,Northern Territory,Australia
1948-11-01,29.769,0.244,Northern Territory,Australia
1948-12-01,30.036,0.392,Northern Territory,Australia
1949-01-01,29.86,0.402,Northern Territory,Australia
1949-02-01,27.47,0.35,Northern Territory,Australia
1949-03-01,26.196,0.326,Northern Territory,Australia
1949-04-01,22.892,0.236,Northern Territory,Australia
1949-05-01,20.26,0.27,Northern Territory,Australia
1949-06-01,15.054,0.43,Northern Territory,Australia
1949-07-01,17.193,0.294,Northern Territory,Australia
1949-08-01,19.438,0.314,Northern Territory,Australia
1949-09-01,22.57,0.302,Northern Territory,Australia
1949-10-01,27.558,0.29,Northern Territory,Australia
1949-11-01,28.653,0.257,Northern Territory,Australia
1949-12-01,29.565,0.294,Northern Territory,Australia
1950-01-01,29.476,0.337,Northern Territory,Australia
1950-02-01,28.685,0.242,Northern Territory,Australia
1950-03-01,26.88,0.305,Northern Territory,Australia
1950-04-01,23.63,0.335,Northern Territory,Australia
1950-05-01,21.859,0.384,Northern Territory,Australia
1950-06-01,17.178,0.172,Northern Territory,Australia
1950-07-01,16.772,0.255,Northern Territory,Australia
1950-08-01,19.115,0.38,Northern Territory,Australia
1950-09-01,23.801,0.292,Northern Territory,Australia
1950-10-01,25.199,0.267,Northern Territory,Australia
1950-11-01,28.438,0.269,Northern Territory,Australia
1950-12-01,28.087,0.278,Northern Territory,Australia
1951-01-01,28.97,0.329,Northern Territory,Australia
1951-02-01,28.854,0.333,Northern Territory,Australia
1951-03-01,28.966,0.34,Northern Territory,Australia
1951-04-01,24.377,0.411,Northern Territory,Australia
1951-05-01,19.94,0.523,Northern Territory,Australia
1951-06-01,18.915,0.735,Northern Territory,Australia
1951-07-01,17.218,0.33,Northern Territory,Australia
1951-08-01,18.997,0.304,Northern Territory,Australia
1951-09-01,23.632,0.365,Northern Territory,Australia
1951-10-01,26.77,0.214,Northern Territory,Australia
1951-11-01,29.704,0.338,Northern Territory,Australia
1951-12-01,30.517,0.409,Northern Territory,Australia
1952-01-01,30.716,0.3,Northern Territory,Australia
1952-02-01,30.169,0.168,Northern Territory,Australia
1952-03-01,28.754,0.202,Northern Territory,Australia
1952-04-01,24.951,0.379,Northern Territory,Australia
1952-05-01,21.849,0.4,Northern Territory,Australia
1952-06-01,17.699,0.308,Northern Territory,Australia
1952-07-01,17.452,0.173,Northern Territory,Australia
1952-08-01,18.755,0.284,Northern Territory,Australia
1952-09-01,23.841,0.243,Northern Territory,Australia
1952-10-01,26.951,0.271,Northern Territory,Australia
1952-11-01,28.595,0.292,Northern Territory,Australia
1952-12-01,30.6,0.375,Northern Territory,Australia
1953-01-01,28.684,0.456,Northern Territory,Australia
1953-02-01,26.835,0.471,Northern Territory,Australia
1953-03-01,28.757,0.265,Northern Territory,Australia
1953-04-01,26.073,0.257,Northern Territory,Australia
1953-05-01,19.91,0.242,Northern Territory,Australia
1953-06-01,18.768,0.255,Northern Territory,Australia
1953-07-01,17.488,0.316,Northern Territory,Australia
1953-08-01,18.459,0.298,Northern Territory,Australia
1953-09-01,22.874,0.183,Northern Territory,Australia
1953-10-01,27.86,0.298,Northern Territory,Australia
1953-11-01,29.547,0.242,Northern Territory,Australia
1953-12-01,30.229,0.275,Northern Territory,Australia
1954-01-01,29.768,0.438,Northern Territory,Australia
1954-02-01,28.927,0.382,Northern Territory,Australia
1954-03-01,29.028,0.62,Northern Territory,Australia
1954-04-01,25.602,0.515,Northern Territory,Australia
1954-05-01,21.351,0.302,Northern Territory,Australia
1954-06-01,17.383,0.393,Northern Territory,Australia
1954-07-01,17.942,0.242,Northern Territory,Australia
1954-08-01,19.908,0.237,Northern Territory,Australia
1954-09-01,22.877,0.25,Northern Territory,Australia
1954-10-01,26.557,0.263,Northern Territory,Australia
1954-11-01,28.904,0.318,Northern Territory,Australia
1954-12-01,29.261,0.38,Northern Territory,Australia
1955-01-01,30.28,0.306,Northern Territory,Australia
1955-02-01,29.712,0.306,Northern Territory,Australia
1955-03-01,27.302,0.35,Northern Territory,Australia
1955-04-01,24.631,0.256,Northern Territory,Australia
1955-05-01,20.664,0.404,Northern Territory,Australia
1955-06-01,19.934,0.375,Northern Territory,Australia
1955-07-01,17.778,0.43,Northern Territory,Australia
1955-08-01,22.217,0.387,Northern Territory,Australia
1955-09-01,24.841,0.276,Northern Territory,Australia
1955-10-01,27.844,0.385,Northern Territory,Australia
1955-11-01,27.401,0.317,Northern Territory,Australia
1955-12-01,30.091,0.436,Northern Territory,Australia
1956-01-01,29.709,0.297,Northern Territory,Australia
1956-02-01,28.713,0.517,Northern Territory,Australia
1956-03-01,26.827,0.284,Northern Territory,Australia
1956-04-01,24.69,0.335,Northern Territory,Australia
1956-05-01,21.154,0.51,Northern Territory,Australia
1956-06-01,17.209,0.251,Northern Territory,Australia
1956-07-01,18.396,0.405,Northern Territory,Australia
1956-08-01,18.42,0.525,Northern Territory,Australia
1956-09-01,21.386,0.247,Northern Territory,Australia
1956-10-01,26.184,0.409,Northern Territory,Australia
1956-11-01,28.59,0.365,Northern Territory,Australia
1956-12-01,29.802,0.331,Northern Territory,Australia
1957-01-01,29.615,0.319,Northern Territory,Australia
1957-02-01,29.594,0.28,Northern Territory,Australia
1957-03-01,27.107,0.407,Northern Territory,Australia
1957-04-01,26.518,0.518,Northern Territory,Australia
1957-05-01,20.818,0.339,Northern Territory,Australia
1957-06-01,20.548,0.605,Northern Territory,Australia
1957-07-01,15.98,0.508,Northern Territory,Australia
1957-08-01,19.458,0.792,Northern Territory,Australia
1957-09-01,22.77,0.549,Northern Territory,Australia
1957-10-01,27.611,0.458,Northern Territory,Australia
1957-11-01,29.576,0.345,Northern Territory,Australia
1957-12-01,29.415,0.429,Northern Territory,Australia
1958-01-01,29.841,0.349,Northern Territory,Australia
1958-02-01,30.356,0.372,Northern Territory,Australia
1958-03-01,29.464,0.288,Northern Territory,Australia
1958-04-01,26.092,0.387,Northern Territory,Australia
1958-05-01,24.168,0.353,Northern Territory,Australia
1958-06-01,18.44,0.369,Northern Territory,Australia
1958-07-01,19.389,0.404,Northern Territory,Australia
1958-08-01,20.753,0.345,Northern Territory,Australia
1958-09-01,21.812,0.254,Northern Territory,Australia
1958-10-01,27.04,0.32,Northern Territory,Australia
1958-11-01,29.337,0.384,Northern Territory,Australia
1958-12-01,29.652,0.186,Northern Territory,Australia
1959-01-01,30.257,0.369,Northern Territory,Australia
1959-02-01,30.068,0.201,Northern Territory,Australia
1959-03-01,28.864,0.359,Northern Territory,Australia
1959-04-01,25.114,0.372,Northern Territory,Australia
1959-05-01,20.378,0.203,Northern Territory,Australia
1959-06-01,18.332,0.225,Northern Territory,Australia
1959-07-01,17.97,0.285,Northern Territory,Australia
1959-08-01,19.998,0.19,Northern Territory,Australia
1959-09-01,24.031,0.307,Northern Territory,Australia
1959-10-01,27.877,0.396,Northern Territory,Australia
1959-11-01,30.432,0.231,Northern Territory,Australia
1959-12-01,30.003,0.331,Northern Territory,Australia
1960-01-01,30.506,0.305,Northern Territory,Australia
1960-02-01,29.639,0.272,Northern Territory,Australia
1960-03-01,27.899,0.216,Northern Territory,Australia
1960-04-01,25.189,0.294,Northern Territory,Australia
1960-05-01,18.701,0.379,Northern Territory,Australia
1960-06-01,17.284,0.439,Northern Territory,Australia
1960-07-01,18.081,0.485,Northern Territory,Australia
1960-08-01,18.199,0.287,Northern Territory,Australia
1960-09-01,23.538,0.324,Northern Territory,Australia
1960-10-01,26.909,0.321,Northern Territory,Australia
1960-11-01,28.383,0.249,Northern Territory,Australia
1960-12-01,29.435,0.31,Northern Territory,Australia
1961-01-01,29.964,0.303,Northern Territory,Australia
1961-02-01,29.637,0.201,Northern Territory,Australia
1961-03-01,28.972,0.195,Northern Territory,Australia
1961-04-01,27.177,0.358,Northern Territory,Australia
1961-05-01,20.786,0.277,Northern Territory,Australia
1961-06-01,17.98,0.353,Northern Territory,Australia
1961-07-01,16.701,0.349,Northern Territory,Australia
1961-08-01,18.268,0.332,Northern Territory,Australia
1961-09-01,24.482,0.323,Northern Territory,Australia
1961-10-01,27.595,0.386,Northern Territory,Australia
1961-11-01,29.102,0.23,Northern Territory,Australia
1961-12-01,30.777,0.239,Northern Territory,Australia
1962-01-01,29.505,0.288,Northern Territory,Australia
1962-02-01,29.676,0.295,Northern Territory,Australia
1962-03-01,27.701,0.286,Northern Territory,Australia
1962-04-01,24.351,0.334,Northern Territory,Australia
1962-05-01,20.422,0.353,Northern Territory,Australia
1962-06-01,19.994,0.701,Northern Territory,Australia
1962-07-01,18.324,0.375,Northern Territory,Australia
1962-08-01,19.073,0.327,Northern Territory,Australia
1962-09-01,23.25,0.325,Northern Territory,Australia
1962-10-01,27.616,0.502,Northern Territory,Australia
1962-11-01,30.267,0.201,Northern Territory,Australia
1962-12-01,30.455,0.389,Northern Territory,Australia
1963-01-01,29.994,0.338,Northern Territory,Australia
1963-02-01,29.641,0.285,Northern Territory,Australia
1963-03-01,28.942,0.248,Northern Territory,Australia
1963-04-01,24.239,0.255,Northern Territory,Australia
1963-05-01,21.19,0.26,Northern Territory,Australia
1963-06-01,18.058,0.181,Northern Territory,Australia
1963-07-01,17.236,0.377,Northern Territory,Australia
1963-08-01,19.485,0.325,Northern Territory,Australia
1963-09-01,23.214,0.267,Northern Territory,Australia
1963-10-01,26.474,0.218,Northern Territory,Australia
1963-11-01,29.311,0.299,Northern Territory,Australia
1963-12-01,30.561,0.197,Northern Territory,Australia
1964-01-01,29.767,0.293,Northern Territory,Australia
1964-02-01,29.703,0.246,Northern Territory,Australia
1964-03-01,28.26,0.325,Northern Territory,Australia
1964-04-01,25.961,0.224,Northern Territory,Australia
1964-05-01,21.215,0.214,Northern Territory,Australia
1964-06-01,18.268,0.345,Northern Territory,Australia
1964-07-01,18.874,0.257,Northern Territory,Australia
1964-08-01,20.423,0.327,Northern Territory,Australia
1964-09-01,24.792,0.198,Northern Territory,Australia
1964-10-01,26.491,0.31,Northern Territory,Australia
1964-11-01,28.747,0.226,Northern Territory,Australia
1964-12-01,29.257,0.299,Northern Territory,Australia
1965-01-01,30.446,0.208,Northern Territory,Australia
1965-02-01,31.235,0.219,Northern Territory,Australia
1965-03-01,27.614,0.327,Northern Territory,Australia
1965-04-01,24.035,0.247,Northern Territory,Australia
1965-05-01,22.266,0.35,Northern Territory,Australia
1965-06-01,18.705,0.449,Northern Territory,Australia
1965-07-01,15.879,0.342,Northern Territory,Australia
1965-08-01,20.451,0.219,Northern Territory,Australia
1965-09-01,24.581,0.225,Northern Territory,Australia
1965-10-01,27.429,0.25,Northern Territory,Australia
1965-11-01,29.897,0.278,Northern Territory,Australia
1965-12-01,29.897,0.271,Northern Territory,Australia
1966-01-01,29.31,0.208,Northern Territory,Australia
1966-02-01,29.302,0.202,Northern Territory,Australia
1966-03-01,28.195,0.189,Northern Territory,Australia
1966-04-01,26.11,0.239,Northern Territory,Australia
1966-05-01,20.337,0.231,Northern Territory,Australia
1966-06-01,19.504,0.227,Northern Territory,Australia
1966-07-01,17.271,0.185,Northern Territory,Australia
1966-08-01,18.402,0.252,Northern Territory,Australia
1966-09-01,23.826,0.264,Northern Territory,Australia
1966-10-01,24.942,0.185,Northern Territory,Australia
1966-11-01,28.676,0.233,Northern Territory,Australia
1966-12-01,28.798,0.202,Northern Territory,Australia
1967-01-01,30.92,0.215,Northern Territory,Australia
1967-02-01,27.527,0.252,Northern Territory,Australia
1967-03-01,25.98,0.21,Northern Territory,Australia
1967-04-01,24.691,0.179,Northern Territory,Australia
1967-05-01,21.136,0.268,Northern Territory,Australia
1967-06-01,16.442,0.237,Northern Territory,Australia
1967-07-01,16.18,0.362,Northern Territory,Australia
1967-08-01,18.69,0.447,Northern Territory,Australia
1967-09-01,22.542,0.246,Northern Territory,Australia
1967-10-01,28.158,0.218,Northern Territory,Australia
1967-11-01,29.648,0.222,Northern Territory,Australia
1967-12-01,30.373,0.215,Northern Territory,Australia
1968-01-01,30.202,0.262,Northern Territory,Australia
1968-02-01,29.167,0.198,Northern Territory,Australia
1968-03-01,28.722,0.19,Northern Territory,Australia
1968-04-01,26.042,0.334,Northern Territory,Australia
1968-05-01,19.853,0.248,Northern Territory,Australia
1968-06-01,19.376,0.324,Northern Territory,Australia
1968-07-01,16.406,0.201,Northern Territory,Australia
1968-08-01,18.602,0.163,Northern Territory,Australia
1968-09-01,22.809,0.23,Northern Territory,Australia
1968-10-01,26.309,0.215,Northern Territory,Australia
1968-11-01,29.257,0.17,Northern Territory,Australia
1968-12-01,28.873,0.201,Northern Territory,Australia
1969-01-01,31.049,0.166,Northern Territory,Australia
1969-02-01,28.912,0.317,Northern Territory,Australia
1969-03-01,27.732,0.229,Northern Territory,Australia
1969-04-01,24.184,0.231,Northern Territory,Australia
1969-05-01,21.619,0.198,Northern Territory,Australia
1969-06-01,17.283,0.208,Northern Territory,Australia
1969-07-01,18.694,0.181,Northern Territory,Australia
1969-08-01,19.978,0.198,Northern Territory,Australia
1969-09-01,21.803,0.162,Northern Territory,Australia
1969-10-01,27.168,0.187,Northern Territory,Australia
1969-11-01,29.237,0.25,Northern Territory,Australia
1969-12-01,29.987,0.26,Northern Territory,Australia
1970-01-01,30.93,0.28,Northern Territory,Australia
1970-02-01,30.736,0.22,Northern Territory,Australia
1970-03-01,28.108,0.243,Northern Territory,Australia
1970-04-01,24.976,0.327,Northern Territory,Australia
1970-05-01,21.592,0.238,Northern Territory,Australia
1970-06-01,19.807,0.399,Northern Territory,Australia
1970-07-01,16.743,0.253,Northern Territory,Australia
1970-08-01,19.049,0.249,Northern Territory,Australia
1970-09-01,23.62,0.183,Northern Territory,Australia
1970-10-01,27.658,0.273,Northern Territory,Australia
1970-11-01,28.765,0.309,Northern Territory,Australia
1970-12-01,30.05,0.213,Northern Territory,Australia
1971-01-01,31.812,0.179,Northern Territory,Australia
1971-02-01,30.486,0.229,Northern Territory,Australia
1971-03-01,28.38,0.208,Northern Territory,Australia
1971-04-01,23.909,0.35,Northern Territory,Australia
1971-05-01,20.836,0.294,Northern Territory,Australia
1971-06-01,16.487,0.191,Northern Territory,Australia
1971-07-01,16.938,0.256,Northern Territory,Australia
1971-08-01,21.429,0.2,Northern Territory,Australia
1971-09-01,24.93,0.265,Northern Territory,Australia
1971-10-01,28.77,0.17,Northern Territory,Australia
1971-11-01,29.206,0.22,Northern Territory,Australia
1971-12-01,29.665,0.365,Northern Territory,Australia
1972-01-01,30.268,0.361,Northern Territory,Australia
1972-02-01,29.274,0.206,Northern Territory,Australia
1972-03-01,26.74,0.177,Northern Territory,Australia
1972-04-01,24.123,0.332,Northern Territory,Australia
1972-05-01,20.48,0.139,Northern Territory,Australia
1972-06-01,18.906,0.233,Northern Territory,Australia
1972-07-01,16.984,0.244,Northern Territory,Australia
1972-08-01,21.746,0.347,Northern Territory,Australia
1972-09-01,23.853,0.267,Northern Territory,Australia
1972-10-01,27.337,0.267,Northern Territory,Australia
1972-11-01,29.537,0.235,Northern Territory,Australia
1972-12-01,31.613,0.217,Northern Territory,Australia
1973-01-01,30.981,0.218,Northern Territory,Australia
1973-02-01,29.435,0.378,Northern Territory,Australia
1973-03-01,28.848,0.33,Northern Territory,Australia
1973-04-01,26.524,0.219,Northern Territory,Australia
1973-05-01,23.19,0.273,Northern Territory,Australia
1973-06-01,20.352,0.237,Northern Territory,Australia
1973-07-01,19.959,0.249,Northern Territory,Australia
1973-08-01,21.349,0.298,Northern Territory,Australia
1973-09-01,23.707,0.198,Northern Territory,Australia
1973-10-01,27.256,0.291,Northern Territory,Australia
1973-11-01,28.677,0.15,Northern Territory,Australia
1973-12-01,29.435,0.21,Northern Territory,Australia
1974-01-01,28.072,0.315,Northern Territory,Australia
1974-02-01,27.773,0.419,Northern Territory,Australia
1974-03-01,27.009,0.308,Northern Territory,Australia
1974-04-01,24.42,0.173,Northern Territory,Australia
1974-05-01,20.659,0.258,Northern Territory,Australia
1974-06-01,16.794,0.136,Northern Territory,Australia
1974-07-01,18.197,0.229,Northern Territory,Australia
1974-08-01,20.33,0.223,Northern Territory,Australia
1974-09-01,22.999,0.357,Northern Territory,Australia
1974-10-01,26.026,0.241,Northern Territory,Australia
1974-11-01,27.586,0.464,Northern Territory,Australia
1974-12-01,29.217,0.269,Northern Territory,Australia
1975-01-01,29.566,0.206,Northern Territory,Australia
1975-02-01,28.132,0.326,Northern Territory,Australia
1975-03-01,27.452,0.204,Northern Territory,Australia
1975-04-01,24.531,0.184,Northern Territory,Australia
1975-05-01,21.191,0.242,Northern Territory,Australia
1975-06-01,18.141,0.283,Northern Territory,Australia
1975-07-01,20.044,0.308,Northern Territory,Australia
1975-08-01,19.956,0.479,Northern Territory,Australia
1975-09-01,24.618,0.357,Northern Territory,Australia
1975-10-01,25.364,0.357,Northern Territory,Australia
1975-11-01,28.67,0.245,Northern Territory,Australia
1975-12-01,28.691,0.276,Northern Territory,Australia
1976-01-01,27.439,0.199,Northern Territory,Australia
1976-02-01,27.945,0.313,Northern Territory,Australia
1976-03-01,26.869,0.207,Northern Territory,Australia
1976-04-01,24.052,0.19,Northern Territory,Australia
1976-05-01,19.228,0.374,Northern Territory,Australia
1976-06-01,16.849,0.264,Northern Territory,Australia
1976-07-01,17.373,0.448,Northern Territory,Australia
1976-08-01,18.269,0.223,Northern Territory,Australia
1976-09-01,22.555,0.351,Northern Territory,Australia
1976-10-01,25.975,0.372,Northern Territory,Australia
1976-11-01,28.921,0.263,Northern Territory,Australia
1976-12-01,30.959,0.221,Northern Territory,Australia
1977-01-01,29.686,0.325,Northern Territory,Australia
1977-02-01,29.391,0.373,Northern Territory,Australia
1977-03-01,27.556,0.272,Northern Territory,Australia
1977-04-01,24.352,0.147,Northern Territory,Australia
1977-05-01,20.787,0.317,Northern Territory,Australia
1977-06-01,16.598,0.158,Northern Territory,Australia
1977-07-01,16.146,0.222,Northern Territory,Australia
1977-08-01,20.026,0.174,Northern Territory,Australia
1977-09-01,22.264,0.255,Northern Territory,Australia
1977-10-01,27.282,0.294,Northern Territory,Australia
1977-11-01,29.311,0.201,Northern Territory,Australia
1977-12-01,29.561,0.309,Northern Territory,Australia
1978-01-01,29.688,0.247,Northern Territory,Australia
1978-02-01,30.27,0.282,Northern Territory,Australia
1978-03-01,29.014,0.213,Northern Territory,Australia
1978-04-01,24.402,0.327,Northern Territory,Australia
1978-05-01,22.503,0.298,Northern Territory,Australia
1978-06-01,18.388,0.109,Northern Territory,Australia
1978-07-01,17.302,0.422,Northern Territory,Australia
1978-08-01,19.407,0.214,Northern Territory,Australia
1978-09-01,21.901,0.156,Northern Territory,Australia
1978-10-01,25.97,0.186,Northern Territory,Australia
1978-11-01,28.448,0.316,Northern Territory,Australia
1978-12-01,29.671,0.271,Northern Territory,Australia
1979-01-01,30.65,0.228,Northern Territory,Australia
1979-02-01,28.851,0.227,Northern Territory,Australia
1979-03-01,28.416,0.236,Northern Territory,Australia
1979-04-01,25.797,0.251,Northern Territory,Australia
1979-05-01,20.927,0.345,Northern Territory,Australia
1979-06-01,19.454,0.195,Northern Territory,Australia
1979-07-01,17.789,0.129,Northern Territory,Australia
1979-08-01,20.908,0.425,Northern Territory,Australia
1979-09-01,24.51,0.228,Northern Territory,Australia
1979-10-01,27.041,0.222,Northern Territory,Australia
1979-11-01,30.397,0.208,Northern Territory,Australia
1979-12-01,31.394,0.278,Northern Territory,Australia
1980-01-01,30.504,0.29,Northern Territory,Australia
1980-02-01,29.94,0.29,Northern Territory,Australia
1980-03-01,29.219,0.241,Northern Territory,Australia
1980-04-01,26.184,0.247,Northern Territory,Australia
1980-05-01,22.649,0.263,Northern Territory,Australia
1980-06-01,19.501,0.377,Northern Territory,Australia
1980-07-01,17.866,0.242,Northern Territory,Australia
1980-08-01,20.897,0.206,Northern Territory,Australia
1980-09-01,24.742,0.138,Northern Territory,Australia
1980-10-01,27.838,0.277,Northern Territory,Australia
1980-11-01,30.672,0.232,Northern Territory,Australia
1980-12-01,30.561,0.238,Northern Territory,Australia
1981-01-01,29.794,0.293,Northern Territory,Australia
1981-02-01,28.974,0.134,Northern Territory,Australia
1981-03-01,27.322,0.193,Northern Territory,Australia
1981-04-01,26.412,0.257,Northern Territory,Australia
1981-05-01,21.851,0.204,Northern Territory,Australia
1981-06-01,19.255,0.347,Northern Territory,Australia
1981-07-01,19.136,0.261,Northern Territory,Australia
1981-08-01,21.94,0.268,Northern Territory,Australia
1981-09-01,24.691,0.16,Northern Territory,Australia
1981-10-01,26.203,0.266,Northern Territory,Australia
1981-11-01,28.236,0.18,Northern Territory,Australia
1981-12-01,30.749,0.278,Northern Territory,Australia
1982-01-01,31.005,0.195,Northern Territory,Australia
1982-02-01,28.814,0.157,Northern Territory,Australia
1982-03-01,26.925,0.212,Northern Territory,Australia
1982-04-01,24.466,0.158,Northern Territory,Australia
1982-05-01,20.804,0.185,Northern Territory,Australia
1982-06-01,17.215,0.275,Northern Territory,Australia
1982-07-01,16.521,0.245,Northern Territory,Australia
1982-08-01,20.327,0.131,Northern Territory,Australia
1982-09-01,22.821,0.194,Northern Territory,Australia
1982-10-01,25.195,0.26,Northern Territory,Australia
1982-11-01,29.359,0.413,Northern Territory,Australia
1982-12-01,30.852,0.251,Northern Territory,Australia
1983-01-01,30.462,0.312,Northern Territory,Australia
1983-02-01,32.025,0.396,Northern Territory,Australia
1983-03-01,28.239,0.25,Northern Territory,Australia
1983-04-01,23.664,0.317,Northern Territory,Australia
1983-05-01,20.887,0.214,Northern Territory,Australia
1983-06-01,17.98,0.289,Northern Territory,Australia
1983-07-01,16.383,0.215,Northern Territory,Australia
1983-08-01,20.981,0.213,Northern Territory,Australia
1983-09-01,25.686,0.188,Northern Territory,Australia
1983-10-01,27.562,0.235,Northern Territory,Australia
1983-11-01,30.267,0.183,Northern Territory,Australia
1983-12-01,30.566,0.374,Northern Territory,Australia
1984-01-01,28.249,0.311,Northern Territory,Australia
1984-02-01,28.992,0.17,Northern Territory,Australia
1984-03-01,27.074,0.243,Northern Territory,Australia
1984-04-01,24.869,0.211,Northern Territory,Australia
1984-05-01,22.377,0.199,Northern Territory,Australia
1984-06-01,17.846,0.289,Northern Territory,Australia
1984-07-01,16.633,0.284,Northern Territory,Australia
1984-08-01,20.442,0.282,Northern Territory,Australia
1984-09-01,22.365,0.226,Northern Territory,Australia
1984-10-01,26.759,0.179,Northern Territory,Australia
1984-11-01,29.909,0.197,Northern Territory,Australia
1984-12-01,30.9,0.245,Northern Territory,Australia
1985-01-01,31.344,0.297,Northern Territory,Australia
1985-02-01,30.548,0.24,Northern Territory,Australia
1985-03-01,29.131,0.325,Northern Territory,Australia
1985-04-01,24.367,0.31,Northern Territory,Australia
1985-05-01,21.712,0.229,Northern Territory,Australia
1985-06-01,16.249,0.272,Northern Territory,Australia
1985-07-01,17.027,0.185,Northern Territory,Australia
1985-08-01,21.644,0.312,Northern Territory,Australia
1985-09-01,22.602,0.195,Northern Territory,Australia
1985-10-01,26.806,0.292,Northern Territory,Australia
1985-11-01,29.844,0.258,Northern Territory,Australia
1985-12-01,31.376,0.326,Northern Territory,Australia
1986-01-01,30.516,0.227,Northern Territory,Australia
1986-02-01,31.553,0.256,Northern Territory,Australia
1986-03-01,30.02,0.256,Northern Territory,Australia
1986-04-01,25.68,0.335,Northern Territory,Australia
1986-05-01,23.198,0.305,Northern Territory,Australia
1986-06-01,19.252,0.297,Northern Territory,Australia
1986-07-01,17.954,0.287,Northern Territory,Australia
1986-08-01,19.522,0.168,Northern Territory,Australia
1986-09-01,24.775,0.187,Northern Territory,Australia
1986-10-01,27.487,0.147,Northern Territory,Australia
1986-11-01,29.265,0.234,Northern Territory,Australia
1986-12-01,31.037,0.161,Northern Territory,Australia
1987-01-01,30.734,0.152,Northern Territory,Australia
1987-02-01,28.736,0.198,Northern Territory,Australia
1987-03-01,27.487,0.291,Northern Territory,Australia
1987-04-01,26.153,0.204,Northern Territory,Australia
1987-05-01,21.797,0.186,Northern Territory,Australia
1987-06-01,19.135,0.29,Northern Territory,Australia
1987-07-01,17.748,0.231,Northern Territory,Australia
1987-08-01,19.324,0.174,Northern Territory,Australia
1987-09-01,23.276,0.234,Northern Territory,Australia
1987-10-01,28.73,0.217,Northern Territory,Australia
1987-11-01,30.941,0.174,Northern Territory,Australia
1987-12-01,29.86,0.24,Northern Territory,Australia
1988-01-01,31.869,0.231,Northern Territory,Australia
1988-02-01,29.951,0.192,Northern Territory,Australia
1988-03-01,29.596,0.293,Northern Territory,Australia
1988-04-01,25.352,0.298,Northern Territory,Australia
1988-05-01,23.496,0.294,Northern Territory,Australia
1988-06-01,19.336,0.258,Northern Territory,Australia
1988-07-01,18.841,0.179,Northern Territory,Australia
1988-08-01,20.751,0.197,Northern Territory,Australia
1988-09-01,24.946,0.247,Northern Territory,Australia
1988-10-01,29.531,0.256,Northern Territory,Australia
1988-11-01,29.635,0.183,Northern Territory,Australia
1988-12-01,29.679,0.256,Northern Territory,Australia
1989-01-01,30.483,0.273,Northern Territory,Australia
1989-02-01,30.938,0.324,Northern Territory,Australia
1989-03-01,27.4,0.381,Northern Territory,Australia
1989-04-01,25.526,0.446,Northern Territory,Australia
1989-05-01,22.383,0.281,Northern Territory,Australia
